0	20
60	22.99238109
120	114.2993265
180	176.0213368
240	234.9149184
300	289.6475681
360	345.0172897
420	399.253733
480	453.3900186
540	507.7611368
600	562.1920811
660	616.6436204
720	671.5250302
780	714.6273323
840	707.2106313
900	703.7744227
960	705.4567044
1020	708.4421204
1080	713.2903835
1140	718.5252977
1200	723.571216
1260	728.4338017
1320	732.156868
1380	735.9706161
1440	738.7071264
1500	741.7539327
1560	742.5725791
1620	744.8067482
1680	746.4086253
1740	747.8902886
1800	748.0392992
1860	750.0701868
1920	747.0125496
1980	731.2152268
2040	715.0192872
